timestamp(ms),X(g),Y(g),Z(g),class
107641,-2.43,-1.37,-9.96,0
42997,-3.84,-1.49,-9.49,1
208969,-2.67,-1.45,-9.77,4
184777,-2.35,-1.37,-9.96,0
26689,-3.84,-1.53,-9.57,1
234385,-3.96,-1.49,-9.53,1
186109,-3.18,-1.53,-9.77,5
205681,-2.16,-1.22,-10.00,2
61441,-3.14,-1.49,-9.81,5
226561,-2.67,-1.33,-9.96,3
207853,-2.16,-1.22,-10.00,2
69937,-2.67,-1.33,-9.89,4
234157,-3.92,-1.53,-9.49,1
164701,-2.39,-1.45,-9.96,0
46093,-2.39,-1.53,-9.92,0
56617,-2.71,-1.37,-9.92,3
171289,-2.16,-1.22,-10.04,2
113545,-2.43,-1.37,-9.96,0
141625,-2.16,-1.22,-10.00,2
48541,-2.43,-1.45,-9.92,0
185257,-2.71,-1.37,-9.92,4
204205,-3.10,-1.49,-9.81,5
201745,-3.18,-1.45,-9.77,5
251941,-2.35,-1.37,-9.96,0
89233,-3.77,-1.49,-9.41,1
21433,-3.80,-1.49,-9.57,1
30073,-3.80,-1.53,-9.49,1
141805,-3.14,-1.45,-9.81,5
146233,-3.18,-1.49,-9.85,5
192709,-2.75,-1.37,-9.77,4
167065,-2.75,-1.41,-9.89,4
146689,-2.16,-1.18,-10.04,2
59929,-2.67,-1.41,-9.89,3
89665,-3.10,-1.49,-9.73,5
204145,-2.67,-1.26,-10.00,3
195829,-3.14,-1.49,-9.77,5
149833,-2.16,-1.22,-9.96,2
155101,-3.92,-1.49,-9.49,1
119329,-3.96,-1.53,-9.53,1
85609,-2.67,-1.37,-9.89,4
38677,-3.92,-1.53,-9.53,1
190453,-3.10,-1.53,-9.77,5
201961,-3.96,-1.49,-9.45,1
51805,-3.84,-1.49,-9.53,1
129361,-2.43,-1.37,-9.92,0
58657,-2.63,-1.37,-10.00,3
82453,-2.20,-1.26,-10.00,2
159469,-3.14,-1.53,-9.85,5
218413,-2.39,-1.37,-9.96,0
73633,-3.92,-1.57,-9.49,1
150973,-2.16,-1.22,-9.96,2
99457,-2.47,-1.45,-9.96,0
140173,-2.75,-1.37,-9.89,4
53437,-3.88,-1.53,-9.49,1
238429,-2.75,-1.45,-9.85,4
167281,-3.14,-1.49,-9.77,5
244873,-3.22,-1.45,-9.81,5
37453,-3.84,-1.49,-9.45,1
171637,-2.71,-1.41,-9.96,4
126409,-3.92,-1.53,-9.45,1
100933,-2.75,-1.37,-9.89,4
195481,-3.96,-1.49,-9.53,1
36673,-3.84,-1.49,-9.53,1
255385,-2.24,-1.22,-10.04,2
30589,-3.14,-1.49,-9.77,5
61033,-2.39,-1.49,-9.96,0
76273,-2.63,-1.37,-9.92,3
219565,-2.35,-1.37,-9.96,0
219277,-2.39,-1.33,-9.96,0
172465,-2.67,-1.37,-9.96,3
158377,-3.88,-1.45,-9.49,1
89005,-2.24,-1.26,-9.96,2
56137,-2.75,-1.33,-9.92,3
74185,-2.16,-1.22,-9.96,2
132145,-2.75,-1.37,-9.85,4
202693,-3.96,-1.49,-9.49,1
149689,-2.75,-1.41,-9.89,4
189637,-2.75,-1.41,-9.92,4
239377,-2.20,-1.22,-10.00,2
108397,-2.47,-1.45,-9.92,0
159013,-3.92,-1.49,-9.45,1
143929,-2.20,-1.22,-9.96,2
185005,-2.67,-1.33,-9.92,3
204829,-2.20,-1.26,-10.04,2
177673,-2.67,-1.37,-9.89,3
52549,-3.88,-1.49,-9.49,1
141589,-2.24,-1.22,-10.00,2
68449,-2.71,-1.37,-9.89,3
71833,-3.10,-1.53,-9.77,5
141409,-2.12,-1.22,-10.00,2
181513,-2.67,-1.33,-9.92,3
227029,-2.39,-1.33,-9.96,0
37885,-2.39,-1.41,-9.92,0
143473,-3.22,-1.45,-9.85,5
190957,-2.35,-1.33,-9.96,0
113461,-2.67,-1.37,-9.92,3
128257,-2.43,-1.45,-9.96,0
102253,-2.67,-1.37,-9.89,3
199741,-3.18,-1.49,-9.77,5
213853,-2.67,-1.33,-9.89,3
81277,-3.84,-1.53,-9.53,1
155017,-2.20,-1.22,-10.00,2
47641,-2.16,-1.22,-10.04,2
95113,-3.18,-1.45,-9.85,5
34969,-3.10,-1.53,-9.77,5
39181,-2.20,-1.22,-10.00,2
109645,-2.75,-1.37,-9.92,3
34165,-2.12,-1.22,-10.04,2
125845,-2.43,-1.45,-9.96,0
64393,-3.10,-1.49,-9.81,5
47941,-2.39,-1.45,-9.96,0
73969,-3.92,-1.53,-9.57,1
218245,-2.20,-1.22,-9.96,2
186865,-2.71,-1.41,-9.96,4
67153,-2.24,-1.22,-10.00,2
204709,-2.63,-1.33,-9.92,3
153337,-2.71,-1.41,-9.89,4
132493,-2.43,-1.41,-9.92,0
236773,-2.71,-1.37,-9.85,4
31561,-2.67,-1.41,-9.96,4
37981,-3.88,-1.57,-9.49,1
222577,-2.20,-1.26,-10.08,2
109453,-2.16,-1.22,-10.00,2
209857,-3.14,-1.49,-9.77,5
180481,-2.67,-1.37,-9.92,3
54289,-2.24,-1.22,-10.04,2
247705,-3.10,-1.53,-9.85,5
134245,-3.96,-1.49,-9.45,1
143965,-2.71,-1.41,-9.92,4
241753,-2.24,-1.22,-10.04,2
162361,-3.96,-1.57,-9.57,1
91933,-2.67,-1.41,-9.92,3
180085,-2.16,-1.26,-10.00,2
105049,-3.14,-1.45,-9.81,5
39637,-3.88,-1.53,-9.49,1
31069,-3.84,-1.53,-9.53,1
112717,-2.24,-1.29,-10.04,2
174781,-2.67,-1.41,-9.96,3
22489,-2.71,-1.41,-9.92,4
221749,-2.75,-1.37,-9.92,4
114193,-2.20,-1.26,-10.00,2
241861,-2.20,-1.26,-10.08,2
148069,-3.26,-1.45,-9.85,5
186733,-2.20,-1.22,-10.04,2
180361,-2.63,-1.41,-9.89,3
99157,-2.67,-1.37,-9.92,3
181729,-3.22,-1.45,-9.85,5
88885,-2.67,-1.45,-9.89,4
130141,-3.14,-1.45,-9.77,5
52069,-2.16,-1.22,-10.00,2
66901,-3.84,-1.49,-9.57,1
195349,-2.71,-1.45,-9.89,4
142441,-3.84,-1.49,-9.45,1
135997,-2.20,-1.18,-10.04,2
25345,-2.67,-1.37,-9.89,3
172081,-2.39,-1.37,-9.96,0
39889,-3.84,-1.49,-9.45,1
78589,-2.63,-1.41,-9.85,3
139633,-2.39,-1.41,-9.92,0
168565,-2.75,-1.37,-9.89,4
68233,-2.20,-1.26,-10.00,2
87661,-2.43,-1.45,-9.96,0
250165,-2.16,-1.18,-10.04,2
51013,-3.84,-1.45,-9.49,1
54913,-2.43,-1.45,-9.92,0
123469,-3.14,-1.49,-9.77,5
69793,-2.71,-1.37,-9.92,4
34873,-2.75,-1.37,-9.89,4
171865,-3.88,-1.41,-9.65,1
168601,-2.20,-1.22,-10.08,2
145333,-2.43,-1.37,-9.92,0
192361,-2.39,-1.37,-9.96,0
85933,-2.39,-1.45,-9.89,0
57517,-2.67,-1.37,-9.92,3
81541,-2.43,-1.45,-9.96,0
97885,-3.14,-1.49,-9.77,5
119857,-3.92,-1.53,-9.45,1
220801,-2.39,-1.33,-9.96,0
132241,-3.14,-1.49,-9.85,5
58633,-3.10,-1.49,-9.77,5
54805,-3.88,-1.61,-9.38,1
233161,-3.96,-1.57,-9.49,1
149881,-2.67,-1.41,-9.96,3
113329,-2.75,-1.37,-9.92,4
49189,-3.10,-1.53,-9.85,5
83497,-3.14,-1.49,-9.73,5
132253,-3.18,-1.53,-9.77,5
78949,-3.10,-1.45,-9.77,5
158029,-2.71,-1.41,-9.89,4
89929,-2.24,-1.22,-10.00,2
30613,-3.88,-1.49,-9.45,1
121345,-2.71,-1.37,-9.92,4
39817,-2.39,-1.45,-9.92,0
23185,-3.80,-1.53,-9.57,1
20665,-2.63,-1.41,-9.92,3
220549,-2.20,-1.22,-9.96,2
150541,-3.10,-1.49,-9.81,5
210349,-2.20,-1.22,-10.04,2
24721,-2.71,-1.41,-9.92,4
210253,-2.63,-1.37,-9.85,3
125761,-2.67,-1.41,-9.92,3
245389,-2.43,-1.33,-9.96,0
210961,-2.43,-1.37,-9.96,0
119929,-2.67,-1.45,-9.89,4
194857,-2.43,-1.33,-9.96,0
211957,-2.39,-1.37,-10.00,0
138649,-2.71,-1.45,-9.96,4
225805,-2.71,-1.41,-9.92,4
150613,-3.80,-1.65,-9.34,1
248821,-2.43,-1.33,-9.96,0
42565,-2.71,-1.41,-9.96,3
192145,-3.18,-1.49,-9.81,5
245929,-2.12,-1.18,-10.04,2
63013,-2.16,-1.26,-10.04,2
218629,-3.14,-1.53,-9.85,5
39541,-3.10,-1.49,-9.81,5
97861,-3.14,-1.49,-9.81,5
23413,-2.67,-1.41,-9.96,3
57673,-2.16,-1.22,-10.00,2
214525,-2.63,-1.37,-9.85,3
66529,-3.14,-1.49,-9.85,5
177265,-2.35,-1.33,-10.00,0
35221,-2.71,-1.41,-9.89,4
234265,-3.18,-1.49,-9.81,5
133765,-3.96,-1.57,-9.49,1
207925,-2.39,-1.33,-10.00,0
221965,-2.63,-1.41,-9.92,3
158161,-3.18,-1.49,-9.73,5
182065,-3.14,-1.45,-9.65,5
114001,-2.47,-1.41,-9.96,0
200161,-2.63,-1.37,-9.92,3
23581,-2.75,-1.29,-9.92,3
132325,-2.71,-1.53,-9.92,4
129385,-2.12,-1.26,-9.96,2
28981,-2.71,-1.41,-9.85,4
161209,-2.20,-1.22,-10.00,2
151417,-3.96,-1.53,-9.49,1
171913,-2.67,-1.33,-9.96,3
142201,-3.88,-1.57,-9.57,1
80953,-2.24,-1.22,-10.04,2
110449,-3.88,-1.53,-9.49,1
104761,-3.18,-1.45,-9.85,5
216013,-3.10,-1.49,-9.77,5
172909,-3.96,-1.49,-9.49,1
88225,-3.92,-1.57,-9.49,1
41401,-3.77,-1.49,-9.45,1
211501,-2.16,-1.22,-10.00,2
99337,-2.67,-1.41,-9.92,4
187165,-3.22,-1.45,-9.85,5
124009,-2.67,-1.33,-9.92,3
245905,-2.39,-1.33,-10.00,0
160489,-3.14,-1.49,-9.89,5
63037,-2.75,-1.45,-9.89,4
126229,-3.88,-1.53,-9.53,1
95569,-2.43,-1.45,-9.96,0
176953,-2.39,-1.37,-9.96,0
215737,-2.39,-1.37,-9.96,0
178297,-3.96,-1.49,-9.45,1
51493,-2.24,-1.22,-9.96,2
246349,-2.43,-1.33,-9.96,0
197245,-2.67,-1.37,-9.92,3
75433,-2.63,-1.41,-9.92,3
244237,-2.39,-1.29,-10.00,0
82225,-2.20,-1.18,-10.04,2
210409,-2.67,-1.33,-9.92,3
97225,-3.92,-1.49,-9.53,1
61513,-3.14,-1.53,-9.73,5
42109,-3.92,-1.53,-9.53,1
158437,-2.24,-1.18,-10.04,2
166225,-2.39,-1.33,-9.96,0
150757,-2.20,-1.22,-10.00,2
219025,-2.67,-1.29,-9.92,3
171541,-2.63,-1.37,-9.96,3
26533,-2.75,-1.41,-9.92,4
31393,-2.35,-1.49,-9.92,0
172009,-4.00,-1.53,-9.41,1
107725,-2.47,-1.45,-9.96,0
70105,-3.10,-1.53,-9.73,5
229933,-3.18,-1.49,-9.73,5
214933,-4.04,-1.53,-9.45,1
187621,-3.92,-1.53,-9.49,1
186877,-3.14,-1.49,-9.81,5
116461,-3.96,-1.49,-9.49,1
136129,-2.75,-1.29,-10.04,4
20761,-3.22,-1.45,-9.81,5
126757,-2.79,-1.41,-9.85,4
244057,-2.16,-1.22,-10.04,2
157921,-2.16,-1.22,-10.00,2
61213,-3.14,-1.41,-9.77,5
199549,-3.14,-1.45,-9.77,5
242233,-2.24,-1.18,-10.04,2
176665,-2.16,-1.22,-10.04,2
181453,-2.71,-1.45,-9.89,4
83161,-2.20,-1.22,-10.00,2
78457,-2.71,-1.41,-9.96,4
37585,-2.43,-1.49,-9.89,0
36553,-3.88,-1.53,-9.53,1
187357,-2.39,-1.33,-9.96,0
154345,-2.59,-1.41,-9.89,3
100105,-2.71,-1.33,-9.96,3
198865,-3.26,-1.37,-9.73,5
123961,-2.71,-1.37,-9.89,3
63421,-2.67,-1.41,-9.89,3
119485,-3.18,-1.45,-9.85,5
22333,-3.77,-1.49,-9.49,1
188185,-3.14,-1.53,-9.89,5
32797,-2.39,-1.45,-9.92,0
188233,-2.67,-1.41,-9.89,3
82717,-2.67,-1.41,-9.92,4
206017,-2.20,-1.22,-10.04,2
87853,-2.71,-1.45,-9.92,4
116869,-2.71,-1.37,-9.96,3
45829,-3.92,-1.53,-9.49,1
39049,-2.75,-1.41,-9.85,4
227233,-2.20,-1.26,-10.04,2
169069,-2.63,-1.33,-9.89,4
159505,-3.88,-1.57,-9.49,1
49093,-2.63,-1.41,-9.92,3
220501,-3.18,-1.45,-9.77,5
36937,-2.71,-1.37,-9.85,3
86341,-3.14,-1.45,-9.73,5
106057,-2.20,-1.26,-10.04,2
70477,-2.75,-1.41,-9.96,4
50725,-2.24,-1.18,-9.96,2
94297,-2.24,-1.26,-10.04,2
26677,-3.84,-1.49,-9.53,1
101713,-2.59,-1.41,-9.89,3
67189,-2.67,-1.45,-9.92,3
96865,-2.20,-1.22,-10.04,2
161521,-2.43,-1.41,-9.92,0
135769,-2.16,-1.22,-10.00,2
147985,-3.14,-1.49,-9.85,5
231541,-2.16,-1.26,-10.08,2
30853,-3.14,-1.45,-9.77,5
44077,-2.75,-1.49,-9.77,3
189241,-2.43,-1.33,-9.96,0
110845,-2.47,-1.49,-9.92,0
126049,-3.77,-1.45,-9.57,1
89005,-3.18,-1.45,-9.77,5
81841,-2.75,-1.41,-9.92,4
65845,-2.24,-1.22,-10.00,2
115105,-2.20,-1.22,-10.04,2
214657,-2.24,-1.22,-10.08,2
125773,-3.14,-1.49,-9.81,5
222637,-3.14,-1.53,-9.81,5
238273,-3.18,-1.49,-9.81,5
51085,-2.43,-1.41,-9.96,0
96121,-2.75,-1.41,-9.92,4
129817,-2.67,-1.33,-9.96,3
242953,-4.00,-1.53,-9.49,1
35125,-2.16,-1.26,-10.00,2
34645,-3.92,-1.45,-9.49,1
244489,-2.20,-1.22,-10.00,2
68473,-2.43,-1.41,-9.96,0
88861,-2.16,-1.22,-10.00,2
88765,-2.47,-1.49,-9.92,0
20401,-3.77,-1.53,-9.61,1
235165,-2.39,-1.33,-9.96,0
53077,-2.39,-1.49,-9.92,0
200161,-3.88,-1.49,-9.49,1
45865,-3.18,-1.53,-9.81,5
98545,-2.67,-1.37,-9.92,3
169225,-3.14,-1.49,-9.77,5
139537,-3.02,-1.61,-9.69,5
53893,-2.24,-1.22,-10.00,2
104197,-2.63,-1.33,-9.92,3
48349,-2.39,-1.45,-9.92,0
160765,-2.16,-1.22,-10.04,2
133921,-3.88,-1.45,-9.57,1
58573,-3.14,-1.49,-9.77,5
23929,-3.84,-1.45,-9.53,1
230149,-3.96,-1.49,-9.49,1
126961,-2.43,-1.37,-9.92,0
62545,-2.71,-1.41,-9.92,4
39109,-3.80,-1.53,-9.41,1
47533,-2.71,-1.41,-9.92,4
249109,-2.43,-1.33,-9.96,0
189157,-3.14,-1.45,-9.81,5
157069,-2.63,-1.37,-9.92,3
192853,-3.14,-1.53,-9.85,5
212305,-2.71,-1.29,-9.89,3
222505,-4.00,-1.53,-9.49,1
198397,-2.20,-1.26,-10.00,2
130741,-2.39,-1.41,-9.96,0
140281,-3.88,-1.49,-9.61,1
140353,-2.43,-1.45,-9.92,0
62401,-2.67,-1.37,-9.92,3
227509,-3.18,-1.45,-9.77,5
138685,-3.96,-1.53,-9.49,1
230425,-3.96,-1.49,-9.53,1
161089,-3.10,-1.53,-9.73,5
148513,-2.59,-1.45,-9.92,3
73633,-2.43,-1.45,-9.96,0
236389,-2.43,-1.37,-9.96,0
36877,-3.92,-1.53,-9.57,1
47461,-3.18,-1.53,-9.85,5
66541,-3.77,-1.53,-9.61,1
215509,-2.43,-1.37,-9.96,0
108901,-2.16,-1.22,-9.96,2
237205,-2.71,-1.41,-9.92,4
189193,-2.67,-1.45,-9.89,4
143221,-2.75,-1.41,-9.92,4
60889,-3.96,-1.53,-9.49,1
143581,-2.75,-1.41,-9.89,4
117445,-3.10,-1.49,-9.81,5
198673,-3.14,-1.53,-9.77,5
147997,-2.39,-1.37,-9.96,0
220561,-3.88,-1.49,-9.49,1
248305,-2.39,-1.33,-9.96,0
65665,-2.75,-1.45,-9.85,4
192337,-2.67,-1.37,-9.92,3
210421,-2.20,-1.18,-10.00,2
135229,-2.24,-1.18,-10.04,2
186541,-2.39,-1.37,-9.96,0
98713,-2.16,-1.26,-10.00,2
236473,-3.14,-1.45,-9.73,5
170041,-2.20,-1.22,-10.00,2
150217,-2.20,-1.29,-10.04,2
49873,-2.67,-1.37,-9.89,3
113281,-3.80,-1.49,-9.57,1
119377,-2.39,-1.45,-9.92,0
34753,-3.10,-1.53,-9.73,5
24697,-3.88,-1.53,-9.49,1
127489,-3.96,-1.53,-9.53,1
54097,-3.88,-1.57,-9.45,1
144757,-2.31,-1.29,-10.08,2
239821,-2.67,-1.41,-9.92,4
185233,-2.31,-1.37,-9.96,0
142777,-2.63,-1.37,-9.89,3
226561,-3.96,-1.49,-9.49,1
96973,-3.77,-1.53,-9.57,1
257185,-2.24,-1.22,-10.00,2
133633,-2.43,-1.45,-9.92,0
50497,-2.43,-1.45,-9.92,0
198349,-2.67,-1.41,-9.92,4
192349,-2.75,-1.41,-9.92,4
180265,-3.96,-1.53,-9.53,1
60577,-2.39,-1.41,-9.96,0
120349,-3.84,-1.53,-9.57,1
100405,-2.47,-1.41,-9.92,0
199873,-3.18,-1.45,-9.73,5
35989,-2.43,-1.41,-9.96,0
227689,-2.39,-1.33,-9.96,0
101377,-2.16,-1.29,-10.04,2
125329,-2.47,-1.41,-9.92,0
141157,-3.14,-1.45,-9.85,5
213277,-2.16,-1.22,-10.04,2
83137,-2.67,-1.41,-9.92,3
221593,-2.75,-1.41,-9.89,4
102805,-2.16,-1.22,-10.00,2
202261,-2.67,-1.33,-9.89,3
74401,-2.43,-1.45,-9.92,0
111001,-2.24,-1.22,-10.04,2
96673,-3.18,-1.45,-9.81,5
238957,-2.43,-1.33,-9.96,0
175489,-3.18,-1.45,-9.85,5
64273,-3.10,-1.45,-9.85,5
155773,-2.63,-1.33,-9.96,3
106705,-3.18,-1.41,-9.77,5
154573,-2.67,-1.33,-9.92,3
137113,-2.43,-1.45,-9.96,0
147301,-3.14,-1.49,-9.81,5
71473,-2.24,-1.22,-10.04,2
184225,-2.75,-1.37,-9.85,4
154441,-2.67,-1.41,-9.89,3
125257,-3.92,-1.53,-9.45,1
75817,-2.20,-1.26,-9.96,2
121705,-2.20,-1.22,-10.00,2
187921,-3.14,-1.45,-9.81,5
219685,-2.79,-1.41,-9.85,4
213505,-2.63,-1.37,-9.92,3
100933,-3.88,-1.45,-9.45,1
130309,-2.75,-1.49,-9.73,4
33133,-2.67,-1.41,-9.89,4
171769,-2.16,-1.26,-10.00,2
165745,-2.16,-1.22,-10.04,2
120085,-3.80,-1.49,-9.57,1
225553,-3.96,-1.53,-9.49,1
59221,-2.71,-1.41,-9.89,4
44017,-3.10,-1.45,-9.85,5
223909,-3.88,-1.49,-9.53,1
29533,-2.31,-1.53,-9.92,0
96133,-2.20,-1.26,-9.96,2
204805,-2.63,-1.41,-9.92,3
70573,-3.88,-1.49,-9.53,1
59257,-2.39,-1.45,-9.96,0
153925,-2.67,-1.37,-9.89,3
218689,-2.63,-1.37,-9.96,3
42013,-2.75,-1.37,-9.92,4
95953,-2.43,-1.37,-9.92,0
222781,-2.20,-1.22,-10.00,2
45205,-2.75,-1.41,-9.96,4
41461,-3.14,-1.45,-9.85,5
200497,-3.18,-1.49,-9.81,5
116809,-2.16,-1.26,-10.04,2
108385,-2.39,-1.37,-9.96,0
84529,-2.67,-1.37,-9.96,3
122449,-2.67,-1.41,-9.92,3
61417,-2.71,-1.37,-9.81,3
177205,-2.75,-1.33,-9.89,4
76117,-2.20,-1.22,-10.04,2
255097,-2.16,-1.26,-10.04,2
150277,-2.43,-1.41,-9.92,0
219469,-2.71,-1.37,-9.92,4
95785,-2.43,-1.41,-9.96,0
137041,-2.43,-1.41,-9.96,0
55849,-2.43,-1.49,-9.96,0
198733,-3.88,-1.49,-9.53,1
128509,-2.67,-1.41,-9.92,4
45721,-2.67,-1.45,-9.89,4
195685,-2.16,-1.22,-10.04,2
221953,-3.14,-1.53,-9.85,5
180601,-2.71,-1.37,-9.96,3
228241,-2.59,-1.41,-9.89,3
135145,-2.71,-1.41,-9.89,4
101437,-2.43,-1.45,-9.96,0
166357,-2.71,-1.41,-9.81,3
71161,-2.67,-1.37,-9.89,3
225349,-3.18,-1.45,-9.81,5
43645,-2.16,-1.18,-10.04,2
151441,-2.16,-1.22,-10.04,2
153217,-2.39,-1.41,-10.00,0
123721,-3.18,-1.49,-9.73,5
210757,-2.71,-1.45,-9.92,3
218005,-2.43,-1.29,-10.00,0
53557,-2.67,-1.33,-9.89,3
43249,-2.75,-1.37,-9.89,4
183409,-2.28,-1.33,-9.96,0
122869,-2.12,-1.22,-10.04,2
44377,-2.43,-1.41,-9.96,0
218785,-2.20,-1.22,-10.08,2
101341,-2.47,-1.41,-9.96,0
48361,-2.20,-1.22,-10.08,2
141373,-2.71,-1.37,-9.92,3
213529,-3.88,-1.53,-9.45,1
244201,-2.20,-1.26,-10.04,2
199969,-3.22,-1.49,-9.81,5
68845,-3.18,-1.49,-9.77,5
122833,-3.10,-1.49,-9.85,5
207397,-4.00,-1.53,-9.53,1
106225,-3.96,-1.49,-9.53,1
225553,-3.22,-1.41,-9.77,5
181309,-3.92,-1.49,-9.49,1
100117,-2.79,-1.37,-9.92,4
210589,-2.20,-1.18,-10.04,2
35965,-2.20,-1.26,-10.04,2
54937,-2.67,-1.37,-9.92,3
84829,-2.24,-1.26,-10.04,2
147865,-2.67,-1.37,-9.92,3
67357,-2.67,-1.41,-9.89,4
210289,-2.20,-1.22,-10.04,2
108013,-2.47,-1.45,-9.92,0
43297,-3.88,-1.45,-9.41,1
196993,-2.63,-1.41,-9.92,3
250465,-2.16,-1.26,-10.00,2
201205,-3.92,-1.49,-9.49,1
107653,-2.12,-1.22,-10.04,2
199045,-4.00,-1.53,-9.49,1
129973,-3.92,-1.57,-9.53,1
120601,-2.67,-1.41,-9.92,3
121177,-2.47,-1.41,-9.96,0
55513,-2.79,-1.33,-9.89,4
125761,-2.39,-1.41,-9.89,0
165661,-2.71,-1.41,-9.92,4
176257,-2.67,-1.33,-9.92,3
244069,-2.43,-1.33,-9.96,0
250813,-2.20,-1.22,-10.00,2
168205,-2.35,-1.33,-9.92,0
36841,-2.71,-1.45,-9.89,4
188185,-2.75,-1.37,-9.92,4
224953,-3.88,-1.53,-9.53,1
211693,-3.14,-1.45,-9.81,5
192469,-2.75,-1.29,-9.92,4
47521,-3.92,-1.57,-9.57,1
90433,-2.75,-1.41,-9.77,4
156985,-2.39,-1.41,-9.96,0
80113,-3.18,-1.53,-9.85,5
193717,-2.39,-1.33,-10.00,0
231841,-2.75,-1.41,-9.81,4
122305,-3.92,-1.53,-9.53,1
177277,-2.43,-1.33,-9.96,0
43333,-2.35,-1.45,-9.92,0
157993,-3.92,-1.49,-9.49,1
215389,-2.71,-1.37,-9.92,4
64621,-2.71,-1.29,-10.08,3
102253,-3.18,-1.41,-9.77,5
113029,-2.71,-1.37,-9.85,4
128089,-3.18,-1.53,-9.81,5
195037,-2.35,-1.37,-9.96,0
100537,-3.18,-1.49,-9.77,5
40429,-3.18,-1.45,-9.77,5
155605,-2.47,-1.41,-9.96,0
224353,-3.96,-1.53,-9.49,1
122929,-2.28,-1.22,-10.00,2
78577,-2.67,-1.37,-9.89,3
196429,-2.67,-1.37,-9.96,4
226117,-2.20,-1.22,-10.08,2
24937,-3.10,-1.45,-9.73,5
132457,-3.10,-1.49,-9.89,5
187537,-3.18,-1.49,-9.81,5
52057,-2.43,-1.45,-9.96,0
226393,-3.14,-1.49,-9.81,5
65761,-2.75,-1.37,-9.85,4
54421,-2.71,-1.41,-9.92,4
78277,-2.71,-1.41,-9.92,4
93013,-2.20,-1.26,-10.04,2
115717,-2.20,-1.22,-10.04,2
173545,-2.39,-1.37,-10.00,0
136717,-2.43,-1.45,-9.92,0
50701,-3.14,-1.45,-9.81,5
200233,-2.20,-1.22,-10.04,2
128725,-3.10,-1.45,-9.81,5
24337,-2.67,-1.45,-9.89,4
231817,-2.24,-1.22,-10.04,2
159817,-2.71,-1.49,-9.96,4
236305,-3.14,-1.49,-9.77,5
124921,-2.43,-1.49,-9.96,0
149641,-2.16,-1.26,-10.04,2
175381,-3.96,-1.45,-9.49,1
151141,-3.14,-1.49,-9.81,5
80569,-3.14,-1.49,-9.77,5
106837,-2.75,-1.41,-9.85,4
49189,-2.35,-1.45,-9.92,0
168469,-2.71,-1.37,-9.92,4
204565,-2.39,-1.37,-9.96,0
63169,-3.18,-1.49,-9.77,5
219193,-3.18,-1.45,-9.85,5
39673,-2.43,-1.45,-9.96,0
127369,-2.67,-1.37,-9.92,3
174145,-2.63,-1.37,-9.89,3
155209,-2.24,-1.26,-10.04,2
101989,-2.63,-1.45,-9.92,4
171985,-2.16,-1.26,-10.00,2
120265,-3.14,-1.45,-9.77,5
135493,-2.43,-1.45,-9.96,0
40621,-2.35,-1.49,-9.92,0
92665,-2.12,-1.26,-10.00,2
104533,-2.67,-1.37,-9.92,4
42481,-2.20,-1.22,-10.00,2
47233,-2.71,-1.33,-9.92,3
139909,-3.92,-1.45,-9.49,1
28885,-2.79,-1.33,-9.81,3
169285,-3.96,-1.49,-9.49,1
58573,-2.67,-1.45,-9.89,4
205009,-2.16,-1.18,-10.04,2
57265,-3.14,-1.45,-9.77,5
235969,-2.75,-1.33,-9.92,3
159829,-2.20,-1.22,-10.04,2
207889,-4.00,-1.53,-9.49,1
219061,-3.92,-1.45,-9.53,1
66445,-2.75,-1.37,-9.92,4
184753,-2.71,-1.45,-9.89,4
203389,-2.20,-1.26,-10.04,2
245089,-2.67,-1.37,-9.92,3
91069,-2.20,-1.26,-10.04,2
198805,-3.22,-1.45,-9.77,5
128137,-2.71,-1.37,-9.92,3
192961,-2.63,-1.33,-9.92,3
111625,-3.96,-1.49,-9.53,1
146749,-2.16,-1.26,-10.00,2
84157,-2.75,-1.41,-9.92,4
202609,-2.20,-1.22,-10.04,2
173401,-2.67,-1.37,-9.92,3
202417,-2.24,-1.26,-10.00,2
129409,-3.88,-1.53,-9.57,1
75001,-2.75,-1.37,-9.85,4
208081,-2.79,-1.29,-10.16,4
142933,-2.63,-1.41,-9.92,3
41629,-3.14,-1.49,-9.73,5
104881,-3.96,-1.53,-9.53,1
184465,-2.20,-1.26,-10.00,2
49945,-2.16,-1.26,-10.00,2
54481,-2.71,-1.37,-9.89,3
167461,-3.96,-1.49,-9.53,1
141361,-2.71,-1.33,-9.85,3
208549,-2.43,-1.33,-10.00,0
169225,-3.88,-1.45,-9.49,1
28849,-3.18,-1.49,-9.81,5
161701,-3.14,-1.45,-9.85,5
53893,-3.10,-1.45,-9.85,5
43585,-2.43,-1.49,-9.92,0
189445,-2.16,-1.18,-10.04,2
247813,-2.75,-1.37,-9.92,4
25933,-3.88,-1.53,-9.57,1
105517,-2.39,-1.41,-9.96,0
248401,-3.18,-1.41,-9.77,5
47317,-2.16,-1.22,-10.00,2
47233,-2.39,-1.45,-9.92,0
45469,-2.71,-1.41,-9.89,4
148585,-2.71,-1.33,-9.81,3
149113,-2.63,-1.37,-9.92,3
180481,-3.14,-1.49,-9.85,5
221953,-2.71,-1.41,-9.92,4
79465,-2.35,-1.41,-9.92,0
84169,-2.71,-1.41,-9.92,4
234685,-2.35,-1.37,-9.96,0
154705,-3.88,-1.57,-9.57,1
47989,-3.18,-1.49,-9.77,5
